time,value1,value2,value3,value4
2894,0.031982049,-0.011877554,-0.006493776,-0.013719848
2895,0.04197913,-0.007641504,0.0043844,-0.024191365
2896,0.066209331,-0.007810946,-0.015846975,0.000343837
2897,0.049942903,-0.010081468,-0.020862458,0.014170305
2898,0.068073198,-0.00920037,-0.013508675,0.027759552
2899,0.046892948,-0.005540423,-0.010763715,0.035181113
2900,0.011140685,-0.011064232,-0.004867133,0.012204777
2901,-0.003261885,-0.009912026,-0.017812502,0.013289206
2902,-0.021053296,-0.007268731,-0.013915336,0.026776789
2903,-0.020714412,-0.006794294,0.011195969,0.027183451
2904,-0.033761445,-0.001473815,0.001469998,-0.002943337
2905,-0.043250196,0.00011894,-0.006426,-0.01497372
2906,-0.070869245,0.004490544,-0.002461057,-0.034628991
2907,-0.057483327,0.002457239,-0.010424831,-0.044321075
2908,-0.034778096,0.005168311,-0.001613847,-0.016871469
2909,-0.045114059,0.008286044,0.020413613,-0.041406672
2910,-0.046808477,0.003677222,0.014483144,-0.026021337
2911,-0.05612779,0.011573219,0.000690565,-0.00162169
2912,-0.045114059,0.006117187,0.006044932,-0.010059902
2913,-0.050366763,0.000898373,0.016482558,0.009629259
2914,-0.0537556,0.00560886,0.026072975,-0.004569981
2915,-0.028169859,-0.000796047,0.008010459,0.007934839
2916,-0.016647803,0.005134423,-0.006290446,0.024438489
2917,0.005040773,0.001203369,0.011704295,-0.002401123
2918,0.028932095,-0.007607616,-0.005273794,-0.009958236
2919,0.024865488,-0.000965489,-0.008120419,-0.017820345
2920,0.032829262,-0.004693213,0.016753666,-0.014329839
2921,0.056042816,-0.009505366,4.67E-05,0.004274892
2922,0.042148571,-0.008285384,-0.002461057,0.007934839
2923,0.041470803,-0.011843666,-0.002664387,0.006748745
2924,0.068242639,-0.015401947,0.003842186,0.014238081
2925,0.053840067,-0.011911443,0.007366579,0.041518245
2926,0.067903757,-0.010522018,-0.023912413,0.050227564
2927,0.070784271,-0.008454826,-0.014999765,0.0413488
2928,0.029609863,-0.003947668,-0.017643061,0.056124143
2929,0.031982049,-0.006590963,-0.032248959,0.040366039
2930,0.021476647,-0.00835316,-0.028961785,0.035248891
2931,0.010462916,-0.006828182,-0.023031315,0.040976029
2932,-0.006650725,-0.007912611,-0.010458719,0.019219676
2933,-0.013936731,-0.003337677,-0.023099093,0.014983626
2934,-0.011564543,0.001847248,-0.004324919,0.010374804
2935,-0.014783941,-0.003032681,-0.004460472,0.017626921
2936,0.02266274,0.002931677,-0.0271657,0.000682721
2937,0.026729349,0.004761651,-0.013237568,-0.006772727
2938,0.028254326,-0.002083806,-0.025640722,-0.005891629
2939,0.048248481,0.003473891,-0.025505168,-0.019311436
2940,0.055873372,-0.003507119,-0.014220332,0.005596539
2941,0.054517835,0.000525601,0.000250015,0.006104865
2942,0.078070275,0.005100535,0.026208529,0.003834342
2943,0.06841208,-0.007031512,0.016347006,0.00071661
2944,0.041470803,-0.000219944,0.004248847,-0.001113364
2945,0.05045123,-0.001406038,0.002384985,0.010510357
2946,0.046554063,-0.000118279,-0.004392696,-0.008297705
2947,0.081459112,0.008692705,-0.0078832,-0.014058732
2948,0.071292594,0.005439419,-0.010085947,0.006511526
2949,0.054009512,0.004016106,-0.014931988,-0.005620521
2950,0.045876294,0.003236673,0.004350512,-0.023750816
2951,0.023509951,0.012454318,0.011026527,-0.004061655
2952,0.021476647,0.008455486,0.010416536,-0.016871469
2953,-0.014614499,0.000152828,0.024649663,-0.010941
2954,-0.033253118,0.010014352,-0.008086531,0.009798701
2955,-0.083916277,0.004964981,-0.00429103,0.009561482
2956,-0.087305114,0.008760482,0.009975987,0.030436736
2957,-0.064261004,0.013504858,-0.016016416,0.023082953
2958,-0.095607772,0.006523848,-0.015236983,0.026742902
2959,-0.070022032,0.013504858,-0.020896345,0.024235159
2960,-0.062736027,0.010319348,-0.017236399,0.020642988
2961,-0.058838863,0.006117187,-0.015508091,0.019321341
2962,-0.045622386,0.007642165,-0.013237568,0.000614944
2963,-0.044097409,0.007676053,0.01305983,0.003326016
2964,-0.035286423,0.010522678,-0.000190534,-0.015312604
2965,-0.031897582,0.006727178,-0.008425415,-0.012432089
2966,-0.012411754,0.004592209,0.016313117,-0.021005854
2967,-0.005634073,0.004456655,0.024378557,-0.045541056
2968,-0.005464631,0.001508364,0.019973064,-0.038831152
2969,0.012835105,0.003304449,0.009637102,-0.04635438
2970,0.038420849,0.000390047,0.014618697,-0.035442311
2971,0.032829262,-0.002998793,0.020786386,-0.019277547
2972,0.034862563,0.001203369,0.015228688,-0.034188442
2973,0.024018276,-0.004489882,0.015804792,-0.01602426
2974,0.014529524,-0.002795462,0.008789892,-0.000808368
2975,0.034015354,0.000898373,0.002859422,-0.032460134
2976,0.030795956,0.00201669,-0.011814255,-0.007348829
2977,0.018087806,0.008116602,-0.014796434,-0.004061655
2978,0.009107381,-0.005913195,-0.005544901,-0.019413101
2979,0.030287631,-0.007336508,-0.004596026,0.003393793
2980,0.014021199,-0.002863239,0.009806545,-0.024970798
2981,0.007243519,-0.004591548,-0.013949224,-0.014634836
2982,0.001482491,0.001271145,-0.041466605,0.023150731
2983,-0.036641959,-0.006353745,-0.024488516,0.00769762
2984,-0.041555777,-0.00835316,-0.014626992,-0.003824436
2985,-0.040369682,-0.010352576,-0.023099093,0.004241003
2986,-0.029017068,-0.014825844,-0.024081856,0.020880207
2987,-0.027492091,-0.00920037,-0.033638384,0.052531973
2988,-0.017833898,-0.011809777,-0.043940458,0.047279272
2989,-0.006650725,-0.009132593,-0.014660881,0.030978952
2990,0.019782227,-0.005675977,-0.006290446,0.05259975
2991,0.025543256,-0.010827013,-0.015135318,0.044059873
2992,0.031304281,-0.001812699,-0.019778028,0.029386196
2993,0.052992858,-0.001744922,-0.028385682,0.00156382
2994,0.044859644,0.000593377,-0.011746478,-0.030901268
2995,0.035201449,0.005778302,0.008044347,-0.035543978
2996,0.023679392,0.00181336,0.019905288,-0.038661711
2997,0.054178953,0.00794716,0.028987378,-0.039847806
2998,0.034015354,0.004117771,0.020515278,-0.064078011
2999,0.006396309,0.010014352,0.006654923,-0.054894254
3000,0.003685237,0.010726009,0.018346421,-0.050861534
3001,-0.01563115,0.008828259,0.01729588,-0.036357298
3002,-0.019697759,0.016351484,0.014178148,-0.012364313
3003,-0.069852591,0.012962643,0.028682383,-0.038865041
3004,-0.053247277,0.014216514,0.015703125,-0.007518271
3005,-0.024781018,0.007981049,0.003909963,-0.007857156
3006,-0.037658609,0.010861563,0.003876074,-0.015990371
3007,-0.022747716,0.008896035,0.008010459,-0.003045003
3008,-0.044775177,0.002558905,0.018143091,-0.033883445
3009,-0.038336378,0.008929924,0.008112124,-0.019616431
3010,0.000126955,1.73E-05,-0.010153724,-0.003146668
3011,0.006226867,0.000661154,-0.0017494,-0.003112779
3012,0.010293474,-0.001338261,0.011094304,0.014068639
3013,0.030626515,-0.011403116,-0.001647735,0.026709013
3014,0.013682315,-0.006692628,0.001063337,0.032707259
3015,0.011649011,-0.00879371,-0.00598545,0.069611728
3016,0.016393388,-0.012453657,-0.034621149,0.07181447
3017,0.003854679,-0.013944746,-0.023166869,0.068018973
3018,0.026221022,-0.017706359,-0.007747647,0.082455434
3019,0.032829262,-0.011233674,-0.036891673,0.054090839
3020,0.044351317,-0.007810946,-0.058580246,0.060699079
3021,0.016901713,-0.007607616,-0.021031899,0.039823823
3022,0.011140685,-0.00262602,-0.007137656,0.004749329
3023,0.058753885,-0.004422106,-0.017948056,-0.005722187
3024,0.065870449,-0.001778811,-0.012288692,-0.029952392
3025,0.045029085,-0.000186056,-0.023336312,-0.025580788
3026,0.025882138,-0.001778811,0.00163944,-0.033070125
3027,0.052145649,0.003440003,0.022243587,-0.049370445
3028,0.051637322,-5.05E-05,0.004045516,-0.035205096
3029,0.04807904,-0.005438758,-0.015033653,-0.024869133
3030,0.068073198,-0.002524355,-0.021641891,-0.024428584
3031,0.054517835,-0.0032699,-0.017507507,-0.000605038
3032,0.055365048,-0.00072827,-0.019574698,0.024574043
3033,0.075867526,0.003846664,-0.009340402,0.022845736
3034,0.057398349,0.002525016,-0.022963539,0.017931918
3035,0.050620671,0.00435499,-0.020252466,0.013865309
3036,0.077900834,0.002287797,0.015940344,-0.003824436
3037,0.055534489,-0.003574896,0.010585978,-0.001486136
3038,0.041131917,-0.006048749,0.001165002,0.010408692
3039,0.03859029,-0.004523771,0.012890388,-0.012499866
3040,0.025204372,-0.000626605,0.010009875,-0.014804278
3041,0.032829262,0.001745583,0.005062168,-0.006094959
3042,0.024526604,-0.001643257,0.010823196,0.005867647
3043,0.012835105,-0.002016029,-0.00429103,0.036231652
3044,0.019273901,0.005100535,-0.003071048,0.05622581
3045,0.013343431,0.007676053,0.032477885,0.079846025
3046,-0.008006261,0.010454901,0.019532515,0.056293584
3047,-0.002584117,0.010522678,-0.024929065,0.04497486
3048,-0.010378449,0.014657063,-0.019235814,0.056971353
3049,-0.028508743,0.0244847,0.003435525,0.03165672
3050,-0.025119903,0.019130332,0.017465323,0.032944478
3051,-0.022578273,0.02045198,0.019668069,0.013865309
3052,-0.004956305,0.025772458,-0.004799356,-0.024631914
3053,-0.016308919,0.021366967,-0.013813671,-0.028291861
3054,-0.003939653,0.02468803,0.014754251,-0.023683038
3055,0.023848835,0.019808101,0.044372711,-0.030664049
3056,0.001821375,0.015673716,0.039391119,-0.036730073
3057,-0.014106173,0.017503688,0.018956412,-0.020971967
3058,-0.027492091,0.014758728,0.001198891,-0.002638342
3059,-0.019019991,0.016792033,0.011128192,0.001529931
3060,-0.022747716,0.009302696,0.02576798,-0.000740592
3061,-0.035625309,0.0028639,0.008925445,0.000750498
3062,-0.016478362,0.003744999,0.001063337,0.008239835
3063,0.002838027,-0.001270485,-0.003782704,0.016068054
3064,-0.003261885,0.001915025,0.004926614,0.014068639
3065,-0.008853471,0.003575557,0.015906457,-0.001723355
3066,-0.002414675,0.001982802,0.001910547,-0.006671062
3067,-0.000720255,0.005371642,0.006011043,0.007392624
3068,0.016223945,0.001982802,0.011128192,-0.001147252
3069,-0.014783941,0.00181336,0.008688227,-0.016668139
3070,-0.023933809,0.004422767,0.010857085,-0.00267223
3071,-0.013936731,0.003270561,-0.004053812,0.001258824
3072,-0.036303077,-0.000321609,-0.016423078,0.009222598
3073,-0.022408832,-0.005947084,0.000656676,0.044330981
3074,-0.029355953,-0.001236596,0.003096641,0.025997356
3075,-0.018511666,0.00201669,-0.022489101,0.008070393
3076,-0.009531239,-0.003100458,-0.027741803,0.026437905
3077,-0.030880932,0.001677806,-0.028487347,0.011527009
3078,-0.015800593,0.001101703,-0.016863627,0.011018683
3079,0.018596133,-0.000253833,-0.007849312,-0.010297121
3080,0.030457072,0.005100535,-0.012356469,-0.037712835
3081,0.03859029,0.001033927,-0.012153139,-0.041067787
3082,0.051806767,-0.001134931,-0.010526496,-0.049777105
3083,0.072309248,0.00181336,0.014889804,-0.03405289
3084,0.100267179,0.003440003,0.004824949,-0.039475031
3085,0.07264813,0.006218852,-0.008154307,-0.040220577
3086,0.069428734,0.00943825,0.00797657,-0.027275208
3087,0.07027594,0.005778302,0.011500964,-0.021615846
3088,0.033337586,0.002118355,0.022616358,-0.003112779
3089,0.027068233,0.001847248,0.02407356,-0.001926686
3090,0.011479569,0.002796124,0.013635933,0.003631012
3091,-0.002923001,0.004117771,-0.006290446,0.012679215
3092,0.003007469,0.001610029,-0.009069295,0.001699373
3093,-0.021053296,0.001474476,0.000724453,-0.02236139
3094,-0.037828054,0.003168896,-0.002969383,-0.034120664
3095,-0.021900505,0.002694458,0.009264329,-0.018803108
3096,-0.052400064,0.008014937,0.017804207,-0.018159229
3097,-0.063074909,0.011031005,0.002994976,-0.02046364
3098,-0.048164014,0.005913856,0.011534853,-0.015956484
3099,-0.057144441,0.010149906,0.029631259,-0.023140823
3100,-0.051383413,0.006456071,0.012449839,-0.007179387
3101,-0.042572428,0.003270561,0.007807129,0.011764228
3102,-0.036980845,0.009675468,0.024717441,0.019999109
3103,-0.021222737,0.006591624,0.017838094,0.033656135
3104,-0.007497935,0.00669329,-0.010797603,0.027149562
3105,-0.029186511,0.002592793,-0.004596026,0.029826745
3106,-0.030542048,-0.002287137,0.013466491,0.052464198
3107,-0.010209007,-0.003303789,0.001944435,0.055581931
3108,0.002160259,0.001101703,0.014110371,0.044635978
3109,-0.003092443,0.008692705,0.001774993,0.040162709
3110,0.012157337,0.002118355,-0.03099509,0.022710182
3111,0.038420849,0.000457824,-0.003647151,0.00241103
3112,0.04197913,-0.001880476,0.013500379,0.008782049
3113,0.054348394,-0.004693213,-0.006459888,-0.000300042
3114,0.059770539,0.005541084,-0.008798188,-0.015854819
3115,0.083153538,0.003033342,-0.014694769,-0.015346492
3116,0.034693122,-0.001643257,-0.025437392,-0.013753737
3117,0.021307204,0.002152244,0.003266083,-0.006535508
3118,0.056720585,-0.002931016,0.022141922,-0.011415438
3119,-0.008684029,-0.004422106,-0.01191592,-0.001994462
3120,-0.008175703,0.002186132,-0.018998595,-0.003722771
3121,0.003007469,0.00181336,-0.001478293,0.000648833
3122,-0.039014146,0.001847248,-0.020760793,0.024438489
3123,-0.029017068,0.002694458,-0.034112822,-0.019921426
3124,-0.012750637,-0.006557075,-0.029537888,-0.01199154
3125,-0.035625309,-0.006116526,-0.022590766,0.013865309
3126,-0.029017068,0.002457239,-0.013813671,-0.017108688
3127,-0.001228581,-0.001643257,-0.007747647,-0.013245411
3128,-0.007159051,-0.003405454,0.008722115,-0.03384956
3129,0.010801801,-0.005845419,-0.009679286,-0.015007608
3130,0.03113484,-0.010013692,-0.003986035,0.014034751
3131,0.047570717,-0.009539254,0.037595034,-0.025038574
3132,0.054856721,-0.009573143,-0.000326087,-0.024157476
3133,0.062820494,-0.005506535,-0.01889693,-0.014736501
3134,0.054856721,-0.00432044,0.000385569,0.002038257
3135,0.030626515,0.000559489,-0.003308267,0.037553299
3136,0.070784271,0.002321686,0.015093135,0.021557976
3137,0.05129844,0.009133254,0.039797779,-0.005112195
3138,0.029779306,0.018554229,-2.11E-05,0.004884883
3139,0.069259293,0.011471554,-0.035536136,0.027488446
3140,0.052992858,0.016758144,0.022955243,0.016745823
3141,0.039437499,0.022180289,0.02173526,-0.012872639
3142,0.011479569,0.020079207,0.008349343,-0.027546316
3143,-0.016308919,0.0244847,0.027360735,-0.020023091
3144,-0.004278537,0.023739155,-0.007510428,0.001529931
3145,-0.027492091,0.019638658,-0.012695353,-0.000367819
3146,-0.040708568,0.018012015,0.014076483,-0.009314356
3147,-0.044944618,0.016792033,0.014449255,0.001665485
3148,-0.06781929,0.014216514,-0.024725735,0.03013174
3149,-0.063752681,0.010014352,-0.017914167,0.043992095
3150,-0.059177745,0.007879384,-0.001003855,0.031080617
3151,-0.029017068,0.006422182,-0.006053227,0.024235159
3152,-0.013767289,0.00604941,-0.000969967,0.038231067
3153,-0.043758523,0.008896035,-0.014830323,0.039146055
3154,-0.0315587,0.003202784,-0.002867718,0.026268464
3155,-0.033592004,0.00032227,0.005841601,0.027895106
3156,-0.000550813,-0.002287137,0.007434356,-0.001079476
3157,0.03537089,-0.005879307,-0.001478293,-0.005891629
3158,-0.003770211,0.00116948,0.000317792,0.020642988
3159,0.009446265,-0.00157548,0.040441658,0.001496043
3160,0.011140685,-0.001507703,0.044304937,-0.003146668
3161,0.021646088,0.001711695,0.023938008,0.006037089
3162,0.034693122,-0.003541007,-0.003545485,-0.004705534
3163,0.021137763,-0.00411711,-0.024115745,-0.008568812
3164,0.037234753,-0.001812699,-0.001817177,0.001428266
3165,0.033337586,0.004490544,0.024005784,0.011154237
3166,0.040284708,0.00032227,0.005299387,-0.000469484
3167,0.021137763,-0.004896543,-0.022895763,0.004342669
3168,0.009107381,0.004592209,-0.017948056,-0.007179387
3169,0.035201449,0.005032758,-0.007171544,-0.0439483
3170,0.040623594,0.004693874,0.003028864,-0.025716342
3171,0.020629438,0.005100535,0.009399883,-0.03445955
3172,0.016223945,-0.005370981,-0.013034238,-0.060858615
3173,0.020290554,-0.004049333,-0.013000349,-0.048218239
3174,-0.000550813,-0.003541007,0.008756003,-0.03486621
3175,0.018087806,-0.011979219,-0.002562722,-0.016261479
3176,0.043334667,-0.00665874,-0.006595442,-0.003824436
3177,0.033337586,-0.007065401,-0.014389774,0.018270802
3178,0.003007469,-0.013741416,-0.016761962,0.036333319
3179,-0.003431327,-0.006048749,-0.019405257,0.056463029
3180,0.003176911,0.001237257,-0.018049721,0.050735887
3181,0.002329701,-0.003744338,-0.016728073,0.014949738
3182,-0.032744791,-0.001778811,-0.046651531,0.009154821
3183,-0.06324435,0.007371057,-0.002427168,-0.007721602
3184,-0.010886775,0.004964981,0.012483728,-0.01199154
3185,0.006735193,0.005032758,-0.022353547,-0.025919672
3186,0.013851757,0.010285459,-0.005375459,-0.055063698
3187,0.009446265,0.011437666,-0.006358223,-0.052894838
3188,-0.021731064,0.010658232,-0.010695938,-0.04272832
3189,-0.003092443,0.013267639,0.029868476,-0.023649151
3190,-0.003431327,0.015029836,0.05328536,-0.023716927
3191,-0.025797671,0.015199278,0.01902419,-0.003587217
3192,-0.026305998,0.018723672,0.032105111,0.008815938
3193,-0.027492091,0.011471554,0.025835758,-0.000537261
3194,-0.048164014,0.008929924,-0.021540226,0.012306442
3195,-0.041725218,0.012420429,0.011636518,0.006952075
3196,-0.030542048,0.008896035,0.032816768,0.014509188
3197,-0.035455864,0.009980464,0.010382647,0.020914096
3198,-0.010039565,0.008557151,0.013161495,0.005732093
3199,-0.031728141,0.004016106,0.00712936,0.004478222
3200,-0.051383413,-0.001067154,-0.009306514,0.007121517
3201,-0.014106173,-0.003405454,0.025496874,0.005257655
3202,-0.011564543,-0.005947084,0.04101776,0.007934839
3203,-0.03257535,-0.010860901,-0.004629914,0.013560313
3204,-0.031219816,-0.014317519,-0.020015247,0.025658472
3205,-0.011903428,-0.020824092,-0.007645982,0.023015177
3206,0.000974165,-0.019909104,0.000283904,0.037688855
3207,0.020459995,-0.016283046,-0.003308267,0.047245383
3208,0.024357161,-0.00750595,-0.006764884,0.015390287
3209,0.006396309,-0.008014277,-0.013271457,0.03568944
3210,-0.010886775,-0.014791956,-0.029775107,0.03711275
3211,0.004193563,-0.009369812,-0.019337479,-0.001723355
3212,0.013173989,-0.012961983,-0.010289277,-0.008839919
3213,-0.009531239,-0.004794878,-0.013474787,-0.017413685
3214,0.001821375,-0.000965489,-0.010289277,-0.044829398
3215,-0.017664455,-0.003337677,-0.003782704,-0.042660542
3216,-0.001398023,0.003270561,-0.016016416,-0.031375706
3217,0.054348394,0.00011894,-0.040754948,-0.059638631
3218,0.037404194,-0.002863239,-0.03800999,-0.033544563
3219,0.030795956,-0.001304373,-0.022489101,-0.035340648
3220,0.034015354,0.003643333,-0.009950393,-0.042084441
3221,0.057737235,-0.004591548,-0.016728073,-0.004841088
3222,0.057228908,-0.004388217,-0.019540811,-0.02659744
3223,0.039945826,-0.000186056,-0.010933157,-0.004603869
3224,0.072817571,-0.010555906,0.008044347,-0.00395999
3225,0.067734316,-0.003134347,0.020244172,-0.009924348
3226,0.083831303,0.002050579,-0.010729826,0.005494874
3227,0.084509067,-0.002998793,-0.015270872,-0.028122419
3228,0.062989935,0.003812775,-0.020049136,-0.004637757
3229,0.06637878,0.004863316,-0.01998136,0.000309949
3230,0.051976208,-0.000897712,0.016245341,-0.021073632
3231,0.025543256,0.003372226,0.008010459,-0.005823852
3232,0.003854679,0.00435499,0.00163944,0.010747576
3233,0.003854679,0.000728931,0.021870814,0.026031245
3234,-0.024950461,0.002152244,0.016143676,0.03751941
3235,-0.033253118,0.003101119,-0.011475371,0.048262034
3236,-0.06324435,0.006964397,-0.008459304,0.042128235
3237,-0.067310959,0.011573219,-0.003918258,0.046804834
3238,-0.067988731,0.01177655,-0.030961201,0.052803081
